 43.033        148.5 
 43.02         148.472 
 43.006        148.449 
 42.992        148.42 
 42.98         148.397 
 42.968        148.366 
 42.952        148.334 
 42.944        148.306 
 42.932        148.273 
 42.921        148.246 
 42.908        148.218 
 42.896        148.201 
 42.884        148.183 
 42.876        148.168 
 42.859        148.154 
 42.848        148.143 
 42.838        148.137 
 42.824        148.132 
 42.808        148.125 
 42.797        148.117 
 42.782        148.109 
 42.77         148.097 
 42.755        148.085 
 42.741        148.07 
 42.727        148.057 
 42.714        148.047 
 42.702        148.035 
 42.689        148.024 
 42.679        148.015 
 42.667        148.002 
 42.648        148 
 42.646        147.995 
 42.644        147.992 
 42.641        147.989 
 42.639        147.986 
 42.637        147.984 
 42.635        147.981 
 42.633        147.979 
 42.63         147.975 
 42.628        147.974 
 42.626        147.971 
 42.623        147.968 
 42.621        147.965 
 42.618        147.964 
 42.614        147.96 
 42.611        147.957 
 42.609        147.956 
 42.606        147.954 
 42.604        147.952 
 42.601        147.948 
 42.599        147.946 
 42.596        147.944 
 42.593        147.941 
 42.591        147.939 
 42.589        147.937 
 42.584        147.933 
 42.582        147.93 
 42.579        147.927 
 42.577        147.924 
 42.573        147.92 
 42.571        147.917 
 42.567        147.915 
 42.564        147.911 
 42.56         147.908 
 42.557        147.906 
 42.554        147.903 
 42.552        147.9 
 42.549        147.897 
 42.546        147.893 
 42.543        147.889 
 42.54         147.885 
 42.538        147.88 
 42.534        147.877 
 42.532        147.873 
 42.528        147.869 
 42.525        147.866 
 42.525        147.863 
 42.521        147.858 
 42.518        147.854 
 42.513        147.849 
 42.51         147.845 
 42.507        147.84 
 42.504        147.836 
 42.501        147.831 
 42.498        147.827 
 42.498        147.827 
 42.492        147.817 
 42.487        147.809 
 42.485        147.804 
 42.481        147.797 
 42.476        147.79 
 42.472        147.784 
 42.468        147.776 
 42.465        147.77 
 42.461        147.765 
 42.457        147.759 
 42.453        147.753 
 42.45         147.747 
 42.447        147.743 
 42.442        147.737 
 42.439        147.732 
 42.436        147.727 
 42.433        147.721 
 42.43         147.716 
 42.427        147.709 
 42.425        147.701 
 42.422        147.694 
 42.42         147.688 
 42.418        147.681 
 42.417        147.676 
 42.415        147.671 
 42.415        147.664 
 42.412        147.657 
 42.411        147.651 
 42.41         147.643 
 42.409        147.634 
 42.409        147.627 
 42.409        147.619 
 42.407        147.611 
 42.407        147.607 
 42.406        147.598 
 42.406        147.588 
 42.405        147.581 
 42.404        147.575 
 42.402        147.567 
 42.403        147.56 
 42.401        147.554 
 42.4          147.549 
 42.399        147.542 
 42.397        147.534 
 42.395        147.525 
 42.393        147.516 
 42.391        147.509 
 42.39         147.502 
 42.389        147.494 
 42.387        147.482 
 42.385        147.474 
 42.385        147.466 
 42.384        147.459 
 42.385        147.451 
 42.385        147.443 
 42.385        147.436 
 42.385        147.425 
 42.385        147.419 
 42.385        147.412 
 42.385        147.405 
 42.385        147.401 
 42.385        147.393 
 42.385        147.386 
 42.385        147.377 
 42.384        147.37 
 42.383        147.363 
 42.383        147.357 
 42.383        147.346 
 42.384        147.337 
 42.383        147.324 
 42.384        147.313 
 42.384        147.304 
 42.384        147.292 
 42.384        147.283 
 42.385        147.275 
 42.385        147.265 
 42.384        147.254 
 42.384        147.243 
 42.385        147.233 
 42.385        147.225 
 42.386        147.214 
 42.385        147.207 
 42.386        147.198 
 42.386        147.19 
 42.388        147.179 
 42.388        147.167 
 42.388        147.159 
 42.388        147.15 
 42.387        147.143 
 42.387        147.137 
 42.386        147.128 
 42.384        147.119 
 42.382        147.111 
 42.378        147.1 
 42.375        147.091 
 42.37         147.083 
 42.368        147.075 
 42.365        147.069 
 42.363        147.062 
 42.359        147.053 
 42.353        147.045 
 42.349        147.038 
 42.344        147.031 
 42.338        147.025 
 42.333        147.021 
 42.329        147.018 
 42.324        147.013 
 42.317        147.009 
 42.313        147.005 
 42.308        147.003 
 42.304        147.001 
 42.301        147 
 42.298        146.998 
 42.294        146.995 
 42.291        146.993 
 42.287        146.991 
 42.284        146.989 
 42.28         146.988 
 42.277        146.986 
 42.274        146.984 
 42.27         146.982 
 42.266        146.98 
 42.262        146.978 
 42.259        146.977 
 42.255        146.976 
 42.251        146.974 
 42.246        146.973 
 42.242        146.97 
 42.237        146.969 
 42.232        146.968 
 42.227        146.967 
 42.22         146.966 
 42.214        146.963 
 42.208        146.962 
 42.203        146.959 
 42.197        146.957 
 42.191        146.955 
 42.188        146.953 
 42.182        146.949 
 42.176        146.944 
 42.171        146.94 
 42.165        146.935 
 42.161        146.93 
 42.158        146.926 
 42.154        146.922 
 42.149        146.915 
 42.149        146.915 
 42.146        146.91 
 42.14         146.904 
 42.137        146.9 
 42.132        146.893 
 42.128        146.887 
 42.124        146.882 
 42.121        146.877 
 42.117        146.871 
 42.113        146.864 
 42.109        146.855 
 42.104        146.845 
 42.101        146.84 
 42.096        146.83 
 42.093        146.821 
 42.089        146.813 
 42.085        146.801 
 42.08         146.793 
 42.077        146.786 
 42.073        146.78 
 42.069        146.776 
 42.064        146.771 
 42.058        146.765 
 42.051        146.759 
 42.045        146.754 
 42.038        146.748 
 42.033        146.743 
 42.029        146.736 
 42.025        146.731 
 42.02         146.723 
 42.016        146.714 
 42.014        146.706 
 42.013        146.699 
 42.012        146.694 
 42.01         146.687 
 42.01         146.681 
 42.008        146.674 
 42.007        146.665 
 42.005        146.657 
 42.003        146.652 
 42.002        146.644 
 42.001        146.64 
 41.999        146.628 
 41.997        146.623 
 41.993        146.615 
 41.991        146.61 
 41.988        146.603 
 41.984        146.598 
 41.981        146.593 
 41.978        146.588 
 41.973        146.581 
 41.971        146.575 
 41.968        146.568 
 41.964        146.562 
 41.96         146.554 
 41.956        146.546 
 41.952        146.537 
 41.947        146.529 
 41.943        146.521 
 41.936        146.51 
 41.931        146.503 
 41.927        146.497 
 41.922        146.489 
 41.917        146.48 
 41.914        146.473 
 41.91         146.466 
 41.905        146.458 
 41.901        146.45 
 41.895        146.441 
 41.891        146.433 
 41.887        146.426 
 41.881        146.413 
 41.876        146.406 
 41.872        146.399 
 41.868        146.393 
 41.862        146.385 
 41.857        146.379 
 41.851        146.372 
 41.846        146.367 
 41.84         146.36 
 41.834        146.355 
 41.829        146.348 
 41.823        146.342 
 41.819        146.335 
 41.814        146.331 
 41.809        146.322 
 41.802        146.311 
 41.797        146.301 
 41.793        146.293 
 41.787        146.284 
 41.783        146.275 
 41.779        146.267 
 41.775        146.259 
 41.772        146.252 
 41.769        146.243 
 41.766        146.238 
 41.763        146.231 
 41.759        146.224 
 41.756        146.218 
 41.754        146.212 
 41.75         146.203 
 41.746        146.195 
 41.743        146.187 
 41.739        146.18 
 41.737        146.173 
 41.732        146.165 
 41.728        146.155 
 41.724        146.148 
 41.721        146.141 
 41.718        146.134 
 41.714        146.129 
 41.709        146.121 
 41.704        146.114 
 41.699        146.105 
 41.694        146.097 
 41.691        146.089 
 41.686        146.081 
 41.682        146.073 
 41.677        146.066 
 41.672        146.059 
 41.67         146.053 
 41.667        146.047 
 41.665        146.038 
 41.662        146.033 
 41.66         146.026 
 41.658        146.018 
 41.656        146.012 
 41.655        146.005 
 41.651        145.999 
 41.649        145.993 
 41.648        145.986 
 41.647        145.978 
 41.646        145.971 
 41.644        145.961 
 41.643        145.951 
 41.642        145.941 
 41.641        145.931 
 41.64         145.921 
 41.638        145.914 
 41.637        145.903 
 41.635        145.896 
 41.633        145.883 
 41.631        145.876 
 41.628        145.867 
 41.624        145.858 
 41.622        145.849 
 41.619        145.838 
 41.614        145.828 
 41.612        145.821 
 41.607        145.811 
 41.602        145.804 
 41.596        145.797 
 41.592        145.79 
 41.586        145.785 
 41.579        145.778 
 41.575        145.77 
 41.571        145.763 
 41.566        145.755 
 41.562        145.747 
 41.557        145.735 
 41.553        145.722 
 41.549        145.71 
 41.547        145.698 
 41.545        145.685 
 41.542        145.673 
 41.541        145.665 
 41.538        145.653 
 41.537        145.646 
 41.535        145.633 
 41.532        145.621 
 41.53         145.611 
 41.529        145.605 
 41.527        145.594 
 41.525        145.582 
 41.522        145.572 
