>138.4	35.75
>138.2	35.7
>138.0	35.67
>137.8	35.65
137.6	35.63
137.5	35.64
137.4	35.65
137.3	35.67
137.2	35.7
137.0	35.78
>
>137.6	35.75
>137.5	35.74
>137.4	35.755
>137.3	35.77
>137.2	35.8
>
135.65	34.65
135.64	34.5
135.6	34.45
135.5	34.38
135.4	34.35
135.3	34.325
135.2	34.34
>
130.95	31.5
130.9	31.4
130.775	31.12
