141.80  33.80   -12.98840 
143.80  39.20   -13.00000 
142.00  35.60   -13.00090 
141.80  34.20   -13.08170 
143.80  39.40   -13.10000 
146.00  42.20   -13.10670 
143.80  39.60   -13.20000 
143.60  38.00   -13.33340 
143.80  39.80   -13.40000 
142.00  31.60   -13.40000 
143.20  37.20   -13.41020 
144.00  41.00   -13.50000 
143.80  40.00   -13.60000 
145.00  41.60   -13.64950 
145.60  42.00   -13.68180 
141.80  33.60   -13.73200 
146.60  42.60   -13.78380 
143.80  40.20   -13.80000 
141.80  34.40   -13.81540 
142.20  30.40   -13.84100 
143.40  37.60   -13.87990 
144.60  41.40   -13.94030 
143.80  40.40   -14.00000 
147.00  42.80   -14.00800 
146.20  42.40   -14.02100 
143.00  37.00   -14.05110 
143.60  38.20   -14.10000 
142.00  31.40   -14.10000 
141.80  32.80   -14.20000 
144.20  41.20   -14.25070 
143.80  40.60   -14.30000 
142.00  35.80   -14.39760 
142.80  36.80   -14.54970 
145.80  42.20   -14.57260 
141.80  34.60   -14.57430 
143.60  38.40   -14.60000 
141.80  33.40   -14.61200 
141.80  33.00   -14.65040 
142.00  31.20   -14.70000 
142.00  31.00   -14.70000 
142.20  30.20   -14.70630 
145.20  41.80   -14.74430 
143.80  40.80   -14.80000 
141.80  34.80   -14.84160 
143.60  38.60   -14.90000 
142.60  36.60   -14.91780 
141.80  33.20   -14.94320 
146.80  42.80   -14.98010 
141.80  32.60   -15.00000 
143.20  37.40   -15.00220 
142.40  36.40   -15.03200 
143.40  37.80   -15.03530 
146.40  42.60   -15.05210 
141.80  35.00   -15.29960 
143.60  38.80   -15.30000 
142.20  36.20   -15.30850 
143.60  39.00   -15.50000 
146.00  42.40   -15.52110 
145.40  42.00   -15.57990 
143.80  41.00   -15.60000 
143.60  39.20   -15.70000 
144.80  41.60   -15.77150 
143.60  39.60   -15.80000 
143.60  39.40   -15.80000 
141.80  35.20   -15.82800 
142.20  30.00   -15.82820 
143.00  37.20   -15.83170 
143.60  39.80   -16.00000 
143.40  38.00   -16.02780 
142.00  30.80   -16.07830 
144.40  41.40   -16.09720 
143.60  40.00   -16.10000 
144.00  41.20   -16.19180 
143.60  40.20   -16.20000 
141.80  32.40   -16.30000 
145.60  42.20   -16.35450 
143.20  37.60   -16.39180 
141.80  35.40   -16.39510 
146.60  42.80   -16.39580 
143.60  40.40   -16.40000 
142.80  37.00   -16.52970 
146.20  42.60   -16.53900 
142.00  36.00   -16.55890 
