136.9	35.7
136.7	35.8
136.5	35.875
136.4	35.9
136.3	35.92
136.2	35.925
136.1	35.9
136.0	35.86
135.93	35.8
135.9	35.75
135.88	35.7
135.89	35.6
135.9	35.5
135.925	35.4
135.97	35.3
>
135.3	34.19
135.25	34.2
135.2	34.23
135.1	34.32
135.025	34.4
134.97	34.45
134.9	34.52
134.85	34.55
134.7	34.62
134.6	34.65
134.5	34.68
134.4	34.69
134.3	34.695
134.2	34.685
>
133.6	34.5
133.5	34.5
133.4	34.5
133.3	34.51
133.2	34.535
133.1	34.55
133.0	34.55
