140.359	36.3583
140.2	36.25
140.084	36.2014
139.9	36.15
139.761	36.1141
139.6	36.06
139.433	36.0336
139.3	36.04
139.2	36.052
139.1	36.057
139.033	36.0533
138.9	36.025
138.8	35.985
138.72	35.94
