     134.303    33.790   -114.112     0.013
     134.354    34.098    -35.842     0.005
     134.374    33.619    111.104     0.008
     134.391    33.880   -123.515     0.018
     134.459    33.995    -80.755     0.023
     134.486    33.823    -43.961     0.002
     134.512    33.934   -156.933     0.012
     134.535    33.726     59.863     0.008
     134.562    34.061     85.322     0.010
     134.593    33.776    100.616     0.009
     134.607    34.173    -15.017     0.003
     134.628    33.928    106.371     0.015
     134.670    33.831    106.561     0.025
     135.169    33.852     93.835     0.013
     135.374    33.685     96.377     0.022
     135.400    33.745      2.159     0.000
     135.410    33.648     87.278     0.017
     135.500    33.555      8.955     0.003
     135.513    33.786     43.414     0.009
     135.538    33.659    -61.057     0.008
     135.559    33.942    -50.423     0.010
     135.595    33.748    -30.229     0.005
     135.604    33.506     56.986     0.011
     135.714    33.638    -64.024     0.010
     135.740    33.970      4.243     0.001
     135.749    34.157      6.198     0.001
     135.770    33.484    107.005     0.007
     135.778    33.476     87.664     0.006
     135.787    33.816   -132.671     0.026
     135.840    33.520    -88.983     0.021
     135.860    34.243    -96.635     0.008
     135.877    33.800    -97.531     0.024
     135.888    33.669     76.047     0.007
     135.926    33.584    150.232     0.010
     135.934    33.878    108.436     0.009
     135.943    33.578    100.623     0.009
     135.970    34.039     19.451     0.005
     136.009    34.294   -161.032     0.005
     136.017    33.742    100.102     0.011
     136.092    33.876      8.522     0.001
     136.104    34.181   -159.717     0.001
     136.147    33.933    157.863     0.001
     136.180    34.495    -58.633     0.007
     136.182    33.929   -131.488     0.001
     136.205    34.061   -156.891     0.003
     136.342    34.434    172.926     0.002
     136.351    34.209    113.355     0.010
     136.396    34.299     85.271     0.004
     136.440    34.604     14.998     0.005
     136.483    34.421   -143.922     0.006
     136.511    34.760    133.141     0.003
     136.549    34.286    -75.696     0.020
     136.559    34.548     94.093     0.008
     136.638    34.432    103.109     0.008
     136.812    34.374   -102.176     0.005
     136.831    34.254   -169.561     0.001
     136.862    34.466     16.610     0.007
     136.949    34.741    169.386     0.002
     136.993    34.545    141.508     0.011
     137.072    34.996    -68.248     0.006
     137.080    34.610   -130.944     0.003
     137.131    34.796    -12.141     0.004
     137.165    34.918    172.075     0.002
     137.291    34.649    -33.090     0.008
     137.313    34.920    -17.774     0.002
     137.327    35.040     78.277     0.004
     137.352    34.787    140.564     0.003
     137.437    34.968    145.123     0.000
     137.448    34.865    -85.420     0.022
     137.530    34.718     97.929     0.004
     137.530    34.718     97.929     0.004
     137.569    34.809     -1.750     0.000
     137.591    35.101    112.156     0.015
     137.591    34.938   -174.684     0.001
     137.652    34.702   -170.619     0.001
     137.688    34.836    -41.134     0.012
     137.697    34.752    154.173     0.006
     137.712    35.080     97.898     0.004
     137.787    34.741    131.718     0.005
     137.809    34.793   -175.343     0.001
     137.835    34.942    129.533     0.005
     137.840    34.877   -170.298     0.003
     137.840    34.672    -63.608     0.004
     137.929    34.756   -111.946     0.003
     137.950    34.844   -147.917     0.006
     137.955    34.671   -179.302     0.000
     137.965    34.902     65.318     0.015
     137.999    35.032     21.964     0.001
     138.036    34.877     85.914     0.013
     138.036    34.786    145.863     0.003
     138.065    34.666     20.700     0.003
     138.072    34.715    -41.904     0.005
     138.094    34.940     23.824     0.002
     138.101    35.045    -71.702     0.018
     138.118    34.680     38.589     0.005
     138.149    34.643   -123.336     0.029
     138.155    35.104    -44.197     0.032
     138.157    34.758      3.431     0.001
     138.179    34.634    -83.088     0.004
     138.197    34.849     22.728     0.007
     138.203    34.678     80.342     0.004
     138.236    34.605     27.367     0.002
     138.246    34.738    107.196     0.010
     138.271    34.954     87.874     0.006
     138.275    35.201    147.363     0.022
     138.349    34.871    167.616     0.001
     138.391    35.103     18.910     0.004
     138.400    34.990    172.698     0.001
     138.469    35.290   -163.094     0.000
     138.539    34.986   -160.225     0.004
     138.548    35.067   -108.225     0.002
     138.634    35.117    -71.287     0.002
     138.641    35.203      1.062     0.000
     138.149    34.080     70.165     0.004
     137.615    33.880   -156.209     0.003
     137.404    34.180     56.343     0.007
     137.011    33.670    -19.116     0.003
     136.679    33.430    155.536     0.005
     136.367    33.330    -21.170     0.003
     135.574    33.160   -171.527     0.001
     134.943    33.351   -104.466     0.047
     134.812    32.870     58.144     0.006
     133.671    32.820    -97.302     0.007
     134.031    32.430    -65.869     0.003
     133.220    32.370     -4.024     0.001
     133.581    31.930    160.453     0.001
     132.420    32.380     76.595     0.038
     132.490    31.970    -80.896     0.010
