140.4	46.2	404.561
140.6	46.2	401.74
140.8	46.2	399.285
141	46.2	396.097
141.2	46.2	393.273
141.4	46.2	390.511
141.6	46.2	387.085
141.8	46.2	383.428
142	46.2	379.742
142.2	46.2	376.379
142.4	46.2	373.736
142.6	46.2	371.534
142.8	46.2	368.516
143	46.2	365.498
143.2	46.2	361.636
143.4	46.2	358.25
143.6	46.2	355.34
143.8	46.2	352.606
144	46.2	348.652
144.2	46.2	345.318
144.4	46.2	341.191
144.6	46.2	339.232
144.8	46.2	337.067
145	46.2	334.741
145.2	46.2	331.064
145.4	46.2	327.601
145.6	46.2	324.952
145.8	46.2	322.809
146	46.2	320.191
146.2	46.2	317.633
146.4	46.2	314.964
146.6	46.2	312.232
146.8	46.2	309.491
147	46.2	306.509
128	46	638.152
128.2	46	631.498
128.4	46	624.778
128.6	46	617.982
128.8	46	611.101
129	46	604.124
129.2	46	597.045
129.4	46	589.864
129.6	46	582.591
129.8	46	575.249
130	46	567.888
130.2	46	560.596
130.4	46	553.518
130.6	46	546.879
130.8	46	540.984
131	46	534.557
131.2	46	527.547
131.4	46	519.927
131.6	46	511.772
131.8	46	503.231
132	46	494.047
132.2	46	485.792
132.4	46	478.967
132.6	46	473.176
132.8	46	467.873
133	46	462.656
133.2	46	457.684
133.4	46	453.978
133.6	46	451.914
133.8	46	451.033
134	46	450.004
134.2	46	448.852
134.4	46	447.114
134.6	46	445.148
134.8	46	443.18
135	46	441.585
135.2	46	439.906
135.4	46	438.042
135.6	46	436.796
135.8	46	435.904
136	46	435.143
136.2	46	433.775
136.4	46	431.691
136.6	46	429.723
136.8	46	427.659
137	46	425.641
137.2	46	423.227
137.4	46	420.625
137.6	46	418.447
137.8	46	416.017
138	46	413.433
138.2	46	411.253
138.4	46	408.921
138.6	46	406.163
138.8	46	402.841
139	46	400.218
139.2	46	397.758
139.4	46	395.782
139.6	46	393.731
139.8	46	391.213
140	46	387.882
140.2	46	385.268
140.4	46	382.373
140.6	46	378.85
140.8	46	376.232
141	46	373.214
141.2	46	369.994
141.4	46	366.401
141.6	46	363.502
141.8	46	359.93
142	46	355.166
142.2	46	352.471
142.4	46	350.308
142.6	46	348.042
142.8	46	344.569
143	46	341.81
143.2	46	339.714
143.4	46	337.176
143.6	46	334.6
143.8	46	331.978
144	46	328.764
144.2	46	325.592
144.4	46	322.413
144.6	46	320.176
144.8	46	317.917
145	46	315.719
145.2	46	312.483
145.4	46	309.085
145.6	46	306.27
145.8	46	304.351
146	46	301.354
146.2	46	298.736
146.4	46	295.613
146.6	46	292.799
146.8	46	290.244
147	46	287.202
128	45.8	637.268
128.2	45.8	630.619
128.4	45.8	623.908
