139.34	36.6
139.2	36.55
139.0	36.5
138.8	36.48
138.7	36.46
138.6	36.44
138.5	36.4
138.4	36.24
138.3	36.16
138.2	36.1
138.0	36.0
137.8	35.925
137.7	35.9
137.6	35.885
137.4	35.9
137.1	36.0
137.0	36.06
136.5	36.24
