133.95	34.975
133.2	34.8
132.6	34.65
132.5	34.63
132.15	34.44
131.95	33.95
131.9	33.65
131.74	33.15
131.6	32.9
131.475	32.6
131.3	32.3
131.1	31.85
131.06	31.7
130.95	31.5
