>
>
 44.0025       145.1263 
 44.0046       145.1308 
 44.0069       145.1362 
 44.0093       145.1415 
>
 44.0697       145.0772 
 44.0694       145.0747 
 44.0691       145.0714 
 44.0697       145.0685 
 44.0709       145.0652 
 44.0726       145.0619 
 44.0744       145.059 
>
 43.8705       145.074 
 43.8726       145.0728 
 43.8758       145.0707 
 43.8788       145.0694 
 43.8818       145.0677 
 43.8848       145.066 
 43.8871       145.0652 
 43.8895       145.0639 
 43.8928       145.0614 
 43.8949       145.0589 
 43.8969       145.0568 
 43.8996       145.0552 
 43.9023       145.0531 
 43.9056       145.0514 
>
 44            144.2185 
 44.003        144.2179 
 44.0054       144.2166 
>
 44.0759       144.1969 
 44.078        144.1994 
 44.081        144.2024 
 44.0836       144.2048 
>
 44.0286       144 
 44.032        144.0038 
 44.0353       144.0079 
 44.0385       144.0117 
 44.0412       144.0146 
 44.0442       144.0175 
>
 43.6824       144.9305 
 43.6866       144.9268 
 43.6914       144.9223 
 43.6959       144.9182 
 43.7007       144.9145 
 43.7049       144.9112 
 43.7097       144.9071 
 43.7148       144.9038 
 43.7186       144.901 
 43.7225       144.8989 
 43.7291       144.896 
>
 43.604        144.7719 
 43.6073       144.7769 
 43.6121       144.783 
 43.6159       144.7879 
 43.6201       144.7925 
 43.6234       144.7966 
 43.6266       144.8003 
>
 43.4711       144.3018 
 43.4747       144.3055 
 43.4783       144.3092 
 43.4813       144.3128 
 43.4843       144.3165 
 43.4879       144.321 
 43.4909       144.3246 
 43.4939       144.3291 
 43.4969       144.3328 
 43.5001       144.3369 
 43.5037       144.3418 
 43.5073       144.3459 
 43.5103       144.3495 
 43.5133       144.3532 
 43.5162       144.3569 
 43.5189       144.3602 
 43.5216       144.3634 
 43.5243       144.3675 
 43.5267       144.3704 
>
 44.2091       143.4245 
 44.2124       143.4282 
 44.2169       143.4332 
 44.2198       143.4369 
 44.2237       143.4415 
 44.2264       143.4444 
>
 42.7405       143.7353 
 42.7449       143.7282 
 42.7492       143.721 
 42.7533       143.7139 
 42.7579       143.7064 
 42.7629       143.6985 
 42.7663       143.6913 
>
 42.9707       143.26 
 42.976        143.2618 
 42.9819       143.2636 
 42.9879       143.2655 
 42.9929       143.2672 
 42.9985       143.2686 
 43.005        143.2709 
 43.0133       143.2736 
 43.021        143.2763 
 43.027        143.2782 
 43.0329       143.2804 
 43.0376       143.2826 
 43.0439       143.2852 
 43.0489       143.287 
>
 42.8547       143.312 
 42.8582       143.3182 
 42.8625       143.3252 
 42.866        143.3306 
 42.8701       143.3364 
 42.8736       143.341 
>
 42.8193       143.2699 
 42.8234       143.2733 
 42.8275       143.2766 
 42.8317       143.2804 
 42.8361       143.2854 
 42.8402       143.2896 
 42.844        143.2938 
 42.8478       143.2979 
>
 42.8164       143.2783 
 42.8197       143.2792 
 42.823        143.2801 
 42.8266       143.281 
 42.8296       143.282 
>
 42.7523       143.4306 
 42.7564       143.4356 
 42.7614       143.4423 
 42.7652       143.4477 
 42.7686       143.4539 
 42.7727       143.4609 
 42.7759       143.4667 
 42.7791       143.4729 
 42.7819       143.4803 
 42.7854       143.4885 
 42.7885       143.4967 
 42.7922       143.5074 
 42.7956       143.5176 
>
 42.3547       143.3402 
 42.3595       143.3416 
 42.365        143.3429 
 42.3718       143.3452 
 42.3753       143.3465 
>
 41.9578       143.2003 
 41.9611       143.196 
 41.965        143.1908 
 41.9676       143.1878 
>
 44.9647       142.0952 
 44.9665       142.0981 
 44.9698       142.1005 
 44.9734       142.1024 
 44.9767       142.1036 
 44.9813       142.1051 
 44.9854       142.1058 
 44.9902       142.1065 
 44.9953       142.1076 
 45.0007       142.1078 
 45.0064       142.108 
>
 43.476        142.7915 
 43.476        142.796 
 43.476        142.8001 
 43.4772       142.8038 
 43.4796       142.8095 
 43.4811       142.8148 
 43.4833       142.8206 
>
 43.9638       142.6192 
 43.968        142.6212 
 43.9725       142.6232 
 43.977        142.6252 
 43.982        142.6277 
 43.988        142.6305 
 43.9943       142.6329 
 44            142.6354 
>
 43.2014       142.8792 
 43.2032       142.8841 
 43.205        142.8886 
 43.2068       142.8926 
 43.2089       142.8975 
 43.2101       142.902 
 43.2116       142.9057 
 43.2134       142.9101 
 43.2151       142.9138 
 43.2172       142.9182 
 43.2187       142.9227 
 43.2208       142.928 
 43.2223       142.9329 
 43.2232       142.9374 
>
 43.0518       142.6868 
 43.0548       142.688 
 43.0593       142.69 
 43.0631       142.6916 
>
 43.0557       142.679 
 43.0586       142.6807 
 43.0622       142.6823 
 43.0664       142.6843 
>
 43.0748       142.6965 
 43.0781       142.6968 
 43.0807       142.6976 
 43.0837       142.6989 
 43.0867       142.7001 
 43.09         142.7013 
 43.093        142.7025 
 43.0957       142.7037 
 43.0998       142.7045 
>
 43.1133       142.7098 
 43.1171       142.7098 
 43.1201       142.7094 
 43.1225       142.7098 
>
 43.1156       142.7029 
 43.1183       142.7029 
 43.121        142.7033 
 43.1252       142.7037 
>
 43.135        142.7053 
 43.138        142.7049 
 43.1413       142.7048 
 43.1458       142.7045 
>
 43.1478       142.7089 
 43.1508       142.7077 
 43.1538       142.7069 
 43.1583       142.7052 
>
 43.004        142.6675 
 43.007        142.6687 
 43.0106       142.6691 
 43.0142       142.6691 
 43.0175       142.6678 
