           1           1   97.022818155901291        7.7031766472498653       -1.8733896919141380     
           1           2   97.022818155901291        12.893631757548345       -2.2611708911559063     
           1           3   97.022818155901291        18.081141178517122       -2.6817144364234018     
           1           4   97.022818155901291        23.266190569844600       -3.1275133124770420     
           1           5   97.022818155901291        28.449383449570508       -3.5911020006111127     
           1           6   97.022818155901291        33.631357524858061       -4.0655756753981462     
           1           7   97.022818155901291        38.812584598170957       -4.5462968642091113     
           1           8   97.022818155901291        43.993347613589563       -5.0307035613829774     
           1           9   97.022818155901291        49.173879589699204       -5.5165833943557603     
           1          10   97.022818155901291        54.354390139225238       -6.0017226855189723     
           1          11   97.022818155901291        59.535061388835182       -6.4839071393067469     
           1          12   97.022818155901291        64.715958075244458       -6.9618463989696275     
           1          13   97.022818155901291        69.896802124110508       -7.4375718146935847     
           1          14   97.022818155901291        75.077012262216101       -7.9158930540145471     
           1          15   97.022818155901291        80.255902943211979       -8.4019917309740233     
           1          16   97.022818155901291        85.432689591701916       -8.9010273657700587     
           1          17   97.022818155901291        90.606450872011365       -9.4181366646830131     
           1          18   97.022818155901291        95.775876710333250       -9.9603689370417410     
           1          19   97.022818155901291        100.93871412394125       -10.540706720542191     
           1          20   97.022818155901291        106.09168915589656       -11.176475780566060     
           1          21   97.022818155901291        111.23070828389767       -11.885048330389360     
           1          22   97.022818155901291        116.35073490199271       -12.683102544767490     
           1          23   97.022818155901291        121.44565906183215       -13.586338634783932     
           1          24   97.022818155901291        126.50847458137744       -14.608025485155594     
           1          25   97.022818155901291        131.53189717053431       -15.756612760447847     
           1          26   97.022818155901291        136.50852293681569       -17.036638119583841     
           1          27   97.022818155901291        141.43064735561055       -18.450938125565170     
           1          28   97.022818155901291        146.29043244011334       -20.000828540535743     
           1          29   97.022818155901291        151.08014852222371       -21.686078417291050     
           1          30   97.022818155901291        155.79228411401817       -23.505360682018484     
           1          31   97.022818155901291        160.41924221770327       -25.457802723239347     
           1          32   97.022818155901291        164.95366031650082       -27.542768722125359     
           1          33   97.022818155901291        169.38927728960863       -29.758265914813148     
           1          34   97.022818155901291        173.72124645313824       -32.100831921955653     
           1          35   97.022818155901291        177.94619244408983       -34.565862599912585     
           1          36   97.022818155901291        182.06217298204956       -37.147938973638908     
           1          37   97.022818155901291        186.06889630472401       -39.840493723308704     
           1          38   97.022818155901291        189.96880970618838       -42.633906410854536     
           1          39   97.022818155901291        193.76657296027741       -45.516469304713766     
           1          40   97.022818155901291        197.46725379680967       -48.477361742248277     
           1          41   97.022818155901291        201.07583269368774       -51.507150114246571     
           1          42   97.022818155901291        204.59712541183464       -54.597603929352758     
           1          43   97.022818155901291        208.03573578208227       -57.741532148973270     
           1          44   97.022818155901291        211.39602982786596       -60.932639977656528     
           1          45   97.022818155901291        214.68206842936496       -64.165520280155476     
           1          46   97.022818155901291        217.89607128645480       -67.437885514062486     
           1          47   97.022818155901291        221.03712525069585       -70.752250977386097     
           1          48   97.022818155901291        224.10314167239903       -74.112710586238151     
           2           1   102.23115148923463        7.7037696435350709       -1.6954264504185264     
           2           2   102.23115148923463        12.895388440737221       -2.0709436649466828     
           2           3   102.23115148923463        18.083992567822996       -2.4809893147780340     
           2           4   102.23115148923463        23.270024086115818       -2.9181417390669697     
           2           5   102.23115148923463        28.454053805847455       -3.3750220359770102     
           2           6   102.23115148923463        33.636704794934573       -3.8447494283886661     
           2           7   102.23115148923463        38.818472804879555       -4.3224330165139948     
           2           8   102.23115148923463        43.999699255535170       -4.8049998876826283     
           2           9   102.23115148923463        49.180686925208008       -5.2896838957641350     
           2          10   102.23115148923463        54.361720588995283       -5.7737185171950252     
           2          11   102.23115148923463        59.543061911622651       -6.2543367366610774     
           2          12   102.23115148923463        64.724863976218586       -6.7296458757034658     
           2          13   102.23115148923463        69.906960865777862       -7.2008884958378037     
           2          14   102.23115148923463        75.088910164489008       -7.6719269216730250     
           2          15   102.23115148923463        80.270187194166340       -8.1469778278036955     
           2          16   102.23115148923463        85.450198194378416       -8.6302457709045299     
           2          17   102.23115148923463        90.628253577884081       -9.1259280558076021     
           2          18   102.23115148923463        95.803333533088420       -9.6402026992444974     
           2          19   102.23115148923463        100.97357239926009       -10.185312189444948     
           2          20   102.23115148923463        106.13620290785713       -10.777961967276337     
           2          21   102.23115148923463        111.28774821963698       -11.435018306845095     
           2          22   102.23115148923463        116.42388367624112       -12.172808583890312     
           2          23   102.23115148923463        121.53927828180164       -13.006877258274610     
           2          24   102.23115148923463        126.62770098890412       -13.950610742006141     
           2          25   102.23115148923463        131.68251128384011       -15.013036792694898     
           2          26   102.23115148923463        136.69677162641540       -16.199677646108896     
           2          27   102.23115148923463        141.66308976174187       -17.514527929222567     
           2          28   102.23115148923463        146.57376841779856       -18.960165481131117     
           2          29   102.23115148923463        151.42103066179666       -20.537684226029135     
           2          30   102.23115148923463        156.19706284840134       -22.247338019529948     
           2          31   102.23115148923463        160.89359547936306       -24.090339486409576     
           2          32   102.23115148923463        165.50228655854005       -26.068249650992676     
           2          33   102.23115148923463        170.01572612100043       -28.180935633488758     
           2          34   102.23115148923463        174.42781557874770       -30.426418248813079     
           2          35   102.23115148923463        178.73391299211309       -32.801183378716019     
           2          36   102.23115148923463        182.93088130553937       -35.300493083165122     
           2          37   102.23115148923463        187.01770184003215       -37.917391966600228     
           2          38   102.23115148923463        190.99658838744543       -40.641054115916290     
           2          39   102.23115148923463        194.87193885527887       -43.458876148538032     
           2          40   102.23115148923463        198.64850225047996       -46.359429986405026     
           2          41   102.23115148923463        202.33103764991293       -49.332714337102942     
